PipeAge,PipeDiameter,PipeLength,PipeBreakage,PipeWallLos,ExpectedPipeAge,Material_CI,Material_Concrete,Material_Ductile Iron,Material_PVC,Material_Polyethene,Material_Steel,PipeRUL
76,334,4895.158877,25.35127221,39,124,1,0,0,0,0,0,10
115,173,2240.274394,1087.366345,34,85,1,0,0,0,0,0,8
37,3355,3363.166051,870.6478231,29,163,1,0,0,0,0,0,29
116,3043,757.0661951,216.6480911,16,84,0,0,0,0,0,0,29
26,2452,717.5720744,979.4668102,4,174,0,0,1,0,0,0,34
120,859,6403.911406,685.6715335,30,80,1,0,0,0,0,0,28
10,2031,5838.811402,1054.462816,5,190,0,0,1,0,0,0,10
134,664,2142.87076,797.543953,14,66,0,1,0,0,0,0,32
138,268,4584.841948,763.3138372,35,62,1,0,0,0,0,0,22
85,1983,283.8018015,719.7964369,37,115,1,0,0,0,0,0,38
1,34,5346.420403,603.5837593,33,199,1,0,0,0,0,0,11
84,3798,1034.765685,785.8469109,17,116,0,0,0,0,0,0,43
78,1360,1839.139877,558.8867604,11,122,0,1,0,0,0,0,9
100,1049,3556.709606,634.2071039,26,100,1,0,0,0,0,0,20
39,936,6184.842559,220.5124835,40,161,1,0,0,0,0,0,8
139,548,3699.403482,725.266313,7,61,0,0,0,0,0,1,1
133,2720,3585.833897,853.680893,15,67,0,1,0,0,0,0,13
91,3850,42.5727836,159.9074006,6,109,0,0,0,0,0,1,3
48,2281,2247.00286,972.263905,38,152,1,0,0,0,0,0,19
138,440,2542.346141,50.94609223,26,62,1,0,0,0,0,0,32
69,1321,2184.651579,594.0716831,22,131,1,0,0,0,0,0,14
92,2540,3944.571239,1058.050821,15,108,0,1,0,0,0,0,28
107,1260,294.3684462,981.7522941,31,93,1,0,0,0,0,0,8
51,3699,5636.616353,251.6721983,10,149,0,0,0,1,0,0,40
57,1355,5835.693252,212.873414,38,143,1,0,0,0,0,0,33
43,1366,1650.417469,284.6581799,25,157,1,0,0,0,0,0,34
111,3824,6033.803645,49.73912041,31,89,1,0,0,0,0,0,32
16,3355,6404.073537,560.7737414,4,184,0,0,1,0,0,0,16
126,2853,16.91552275,1026.689829,16,74,0,0,0,0,0,0,9
123,3290,1095.327942,327.6075577,34,77,1,0,0,0,0,0,6
26,3660,2231.845852,100.83872,2,174,0,0,0,0,1,0,11
134,3352,3472.681529,16.2844852,26,66,1,0,0,0,0,0,6
129,1794,385.7405228,174.9209687,34,71,1,0,0,0,0,0,38
79,1628,1112.542376,129.9076958,33,121,1,0,0,0,0,0,34
71,2374,3900.065558,777.3006432,27,129,1,0,0,0,0,0,18
131,3453,897.148411,830.4536029,43,69,1,0,0,0,0,0,43
105,1685,2439.936198,126.9761381,28,95,1,0,0,0,0,0,13
142,2868,2253.811202,113.3675366,23,58,1,0,0,0,0,0,16
144,70,2062.954238,743.1326165,28,56,1,0,0,0,0,0,44
74,1872,4550.142683,6.958191505,4,126,0,0,1,0,0,0,15
91,1769,4393.790209,1011.776614,33,109,1,0,0,0,0,0,31
55,929,2148.709716,600.8749274,4,145,0,0,1,0,0,0,4
140,666,987.9264283,344.9595542,30,60,1,0,0,0,0,0,27
53,1072,3446.808933,246.6140506,11,147,0,1,0,0,0,0,24
125,2871,5674.189201,359.5175109,26,75,1,0,0,0,0,0,20
138,3447,2549.439313,738.6621545,35,62,1,0,0,0,0,0,8
134,378,2976.834733,363.7363459,20,66,0,0,0,0,0,0,29
51,20,3750.332187,292.1649726,22,149,1,0,0,0,0,0,20
10,486,4914.996034,925.7896497,14,190,0,1,0,0,0,0,8
94,2530,2487.065736,547.6530392,14,106,0,1,0,0,0,0,31
103,608,6300.119903,564.7166244,12,97,0,1,0,0,0,0,37
118,3118,3719.443213,231.9734614,8,82,0,0,0,0,0,1,31
4,2646,5919.634297,312.8403808,35,196,1,0,0,0,0,0,41
141,2005,3716.047816,265.3038447,13,59,0,1,0,0,0,0,16
30,3558,4648.816503,152.8837449,44,170,1,0,0,0,0,0,12
94,1522,1995.17749,618.2777478,31,106,1,0,0,0,0,0,21
29,2344,2920.519103,776.4810267,5,171,0,0,1,0,0,0,44
107,3362,4854.624657,759.6070634,20,93,0,0,0,0,0,0,36
145,1545,1659.821834,81.0540744,22,55,1,0,0,0,0,0,23
36,2723,5943.632616,646.4144295,24,164,1,0,0,0,0,0,43
45,2160,5882.964299,131.5878368,1,155,0,0,0,0,1,0,12
126,3391,2068.398646,876.330566,43,74,1,0,0,0,0,0,23
18,3645,2598.544475,228.4794933,42,182,1,0,0,0,0,0,21
14,2334,1683.574249,25.72302623,4,186,0,0,1,0,0,0,2
11,1121,1264.440739,558.783853,11,189,0,1,0,0,0,0,29
37,2746,697.2532856,208.1000069,37,163,1,0,0,0,0,0,8
135,1865,4196.841998,751.9121961,30,65,1,0,0,0,0,0,36
71,513,4026.999243,375.2916147,38,129,1,0,0,0,0,0,14
74,3576,449.7449061,590.8742676,13,126,0,1,0,0,0,0,29
100,2890,2522.699205,850.3246155,30,100,1,0,0,0,0,0,30
1,1765,2274.459483,291.2316969,23,199,1,0,0,0,0,0,27
99,1142,5712.619336,104.2077568,42,101,1,0,0,0,0,0,9
119,1045,484.4903335,123.7584094,36,81,1,0,0,0,0,0,14
89,1628,4639.874402,503.2126092,34,111,1,0,0,0,0,0,37
76,2305,5484.92623,419.8854486,18,124,0,0,0,0,0,0,41
125,1571,1237.507491,608.7101939,17,75,0,0,0,0,0,0,15
120,2845,3795.943841,233.450273,26,80,1,0,0,0,0,0,9
109,2446,5987.60135,874.8407451,9,91,0,0,0,1,0,0,5
135,641,1830.711474,824.1350174,15,65,0,1,0,0,0,0,10
78,3140,1588.851079,1067.972761,19,122,0,0,0,0,0,0,13
137,1427,3688.278022,35.4188474,24,63,1,0,0,0,0,0,21
147,2316,6266.941163,419.4671685,24,53,1,0,0,0,0,0,17
58,3360,5047.402757,704.3031762,2,142,0,0,0,0,1,0,12
86,52,2250.350795,415.3985625,5,114,0,0,1,0,0,0,37
102,842,2729.225313,911.1804808,15,98,0,1,0,0,0,0,19
27,467,3959.896749,1018.186622,36,173,1,0,0,0,0,0,14
88,1355,6526.059876,1010.589274,32,112,1,0,0,0,0,0,8
113,241,1656.240778,166.8225296,43,87,1,0,0,0,0,0,22
9,2662,919.7085001,766.1928699,29,191,1,0,0,0,0,0,18
16,2185,2399.24204,771.4486853,18,184,0,0,0,0,0,0,5
59,1856,3549.049287,337.7212552,9,141,0,0,0,1,0,0,20
58,2034,6333.052674,284.6791921,25,142,1,0,0,0,0,0,17
64,2675,1221.662136,300.9887547,7,136,0,0,0,0,0,1,22
8,2955,4219.259455,366.2822971,13,192,0,1,0,0,0,0,8
128,3602,2114.534657,883.8326849,13,72,0,1,0,0,0,0,31
95,2327,2776.732416,829.7119604,15,105,0,1,0,0,0,0,22
26,2764,4134.854825,180.3613965,23,174,1,0,0,0,0,0,8
128,3752,5525.579821,1018.996948,22,72,1,0,0,0,0,0,1
3,2627,1648.622247,38.2843047,9,197,0,0,0,1,0,0,30
68,2913,1991.172371,775.9988157,20,132,0,0,0,0,0,0,12
119,1001,967.4721477,393.4999471,33,81,1,0,0,0,0,0,17
60,742,6326.960024,232.4818679,2,140,0,0,0,0,1,0,5
128,295,288.1151849,718.1397348,35,72,1,0,0,0,0,0,38
133,1805,3982.077633,698.3424028,22,67,1,0,0,0,0,0,25
53,3219,5295.228689,535.4947462,4,147,0,0,1,0,0,0,29
104,1559,5196.578118,175.0235399,7,96,0,0,0,0,0,1,31
64,3476,3353.566053,464.4144953,9,136,0,0,0,1,0,0,22
52,3721,4284.101844,647.5587861,35,148,1,0,0,0,0,0,42
102,3222,2259.322451,787.870712,15,98,0,1,0,0,0,0,6
84,3070,3673.610803,280.0987245,5,116,0,0,1,0,0,0,13
50,3424,2422.227095,98.70047788,11,150,0,1,0,0,0,0,22
82,2270,5390.327795,332.3976327,6,118,0,0,0,0,0,1,41
43,167,2531.807081,444.4558918,25,157,1,0,0,0,0,0,27
27,2612,5633.8689,803.9642864,34,173,1,0,0,0,0,0,5
15,2411,4205.425048,523.4796894,25,185,1,0,0,0,0,0,16
101,3752,2716.173983,886.5341394,19,99,0,0,0,0,0,0,2
123,1027,1003.182447,618.8748281,41,77,1,0,0,0,0,0,27
38,3876,4569.329332,14.2859658,5,162,0,0,1,0,0,0,7
129,1377,5102.044363,514.1585915,6,71,0,0,0,0,0,1,3
64,2088,1221.785251,804.8630912,16,136,0,0,0,0,0,0,7
90,173,2991.140226,85.80407782,23,110,1,0,0,0,0,0,14
1,1426,4901.36458,0.431426433,39,199,1,0,0,0,0,0,34
119,3778,4766.788874,821.1299621,40,81,1,0,0,0,0,0,19
120,405,483.0925063,346.1462094,42,80,1,0,0,0,0,0,9
104,1325,4225.925063,833.2041098,26,96,1,0,0,0,0,0,42
83,3151,6424.85097,772.5115505,37,117,1,0,0,0,0,0,28
60,257,3028.299728,741.314739,25,140,1,0,0,0,0,0,4
85,1749,103.3354536,563.2789822,1,115,0,0,0,0,1,0,35
93,528,3518.54028,188.019639,35,107,1,0,0,0,0,0,4
118,3351,6368.035823,693.482386,25,82,1,0,0,0,0,0,16
93,2974,4640.702659,450.821038,36,107,1,0,0,0,0,0,19
35,1474,2248.900302,564.8706301,22,165,1,0,0,0,0,0,25
144,2780,3636.992411,461.7789928,5,56,0,0,1,0,0,0,33
96,2169,1297.96481,278.5801405,17,104,0,0,0,0,0,0,9
3,3551,5206.327398,1025.087518,40,197,1,0,0,0,0,0,4
118,2650,5045.835686,361.8459807,2,82,0,0,0,0,1,0,5
9,2305,4751.930837,194.781852,42,191,1,0,0,0,0,0,10
104,2488,5665.398049,311.5880193,17,96,0,0,0,0,0,0,13
145,3857,4343.891827,765.1479299,42,55,1,0,0,0,0,0,37
104,82,2897.369573,911.8818173,20,96,0,0,0,0,0,0,15
77,1201,5206.860329,941.3492091,24,123,1,0,0,0,0,0,14
110,778,5019.281744,299.9663841,36,90,1,0,0,0,0,0,21
78,3685,3150.196124,234.0387136,39,122,1,0,0,0,0,0,32
73,841,3348.558166,426.3836683,16,127,0,0,0,0,0,0,11
64,768,5091.108475,91.54979665,27,136,1,0,0,0,0,0,36
44,3467,5279.659419,165.958919,36,156,1,0,0,0,0,0,29
134,1909,3498.978168,767.5940367,27,66,1,0,0,0,0,0,12
16,2924,3540.417447,651.9850026,23,184,1,0,0,0,0,0,27
62,2454,490.7691446,400.027825,31,138,1,0,0,0,0,0,21
55,3132,630.3366499,299.2855741,31,145,1,0,0,0,0,0,13
99,3663,3431.301352,16.5036436,35,101,1,0,0,0,0,0,44
27,2305,6466.189079,732.6181932,6,173,0,0,0,0,0,1,17
45,3552,19.35138172,247.466772,4,155,0,0,1,0,0,0,12
102,551,2122.716885,561.3747136,11,98,0,1,0,0,0,0,11
58,2645,2615.739435,336.8091957,29,142,1,0,0,0,0,0,15
135,3143,5819.961587,909.9116776,26,65,1,0,0,0,0,0,4
73,3108,2139.896932,440.4592128,23,127,1,0,0,0,0,0,30
147,359,5754.786032,612.8385547,43,53,1,0,0,0,0,0,14
1,2987,1572.042948,489.2931758,30,199,1,0,0,0,0,0,36
28,3397,3781.391949,491.2036301,18,172,0,0,0,0,0,0,22
100,531,4827.39754,419.6956866,9,100,0,0,0,1,0,0,34
51,3851,1236.750791,1064.490184,44,149,1,0,0,0,0,0,3
16,3879,5640.204986,706.9881452,9,184,0,0,0,1,0,0,18
99,398,6316.77506,934.2905547,37,101,1,0,0,0,0,0,4
4,669,1591.609893,932.2714608,14,196,0,1,0,0,0,0,20
122,2125,2305.544821,77.06746265,24,78,1,0,0,0,0,0,23
144,2032,5832.791941,1045.886296,34,56,1,0,0,0,0,0,14
113,922,682.444626,875.5670137,44,87,1,0,0,0,0,0,16
87,2582,3683.581188,375.5773835,22,113,1,0,0,0,0,0,29
48,2655,4867.527306,846.0940558,30,152,1,0,0,0,0,0,18
22,3361,6432.185209,577.1029923,44,178,1,0,0,0,0,0,29
80,2745,3774.108399,618.2571011,40,120,1,0,0,0,0,0,36
99,2996,2369.211945,493.3550171,5,101,0,0,1,0,0,0,25
147,3734,1396.455089,391.1915433,21,53,1,0,0,0,0,0,15
117,3392,4045.206117,274.6856146,8,83,0,0,0,0,0,1,44
88,3436,5952.528662,571.1072002,4,112,0,0,1,0,0,0,22
110,3259,6251.658891,65.16527635,21,90,1,0,0,0,0,0,14
122,1998,3052.887717,275.2062696,11,78,0,1,0,0,0,0,23
68,1906,4752.735274,378.5698782,42,132,1,0,0,0,0,0,42
1,2590,3273.726234,58.1063637,21,199,1,0,0,0,0,0,30
69,1859,6055.269517,323.2708683,42,131,1,0,0,0,0,0,33
17,481,0.812309494,769.7311536,29,183,1,0,0,0,0,0,15
104,2855,1464.955639,700.3108473,34,96,1,0,0,0,0,0,13
118,2255,5904.256483,368.238221,37,82,1,0,0,0,0,0,9
12,3087,2652.592539,13.60752458,23,188,1,0,0,0,0,0,1
112,1725,6306.038798,408.6799631,7,88,0,0,0,0,0,1,32
10,63,5855.310137,273.0035398,21,190,1,0,0,0,0,0,38
121,1976,5661.651741,920.024745,44,79,1,0,0,0,0,0,43
146,1432,5683.134989,989.7884493,31,54,1,0,0,0,0,0,42
69,3858,1364.540104,386.7288248,41,131,1,0,0,0,0,0,31
80,3212,2000.360035,670.5809072,31,120,1,0,0,0,0,0,29
84,3289,5103.008286,144.3207445,17,116,0,0,0,0,0,0,33
99,322,4591.25595,250.0153942,26,101,1,0,0,0,0,0,40
24,2938,3117.584414,893.2253613,2,176,0,0,0,0,1,0,14
146,922,3650.725021,968.9906538,3,54,0,0,0,0,1,0,1
7,832,4586.873885,560.9069531,1,193,0,0,0,0,1,0,27
110,2900,2741.031125,497.3865158,7,90,0,0,0,0,0,1,34
15,3175,6130.87049,103.6334516,22,185,1,0,0,0,0,0,15
119,352,3791.698145,937.5026179,43,81,1,0,0,0,0,0,40
98,2084,2396.76662,606.9689131,32,102,1,0,0,0,0,0,32
91,1899,3914.890204,513.8581331,27,109,1,0,0,0,0,0,5
135,3186,3534.552773,254.8894124,14,65,0,1,0,0,0,0,6
51,2837,3013.998722,236.3098143,13,149,0,1,0,0,0,0,40
100,2470,1611.190545,174.154375,13,100,0,1,0,0,0,0,9
37,1369,2788.408313,1024.336415,19,163,0,0,0,0,0,0,17
3,1600,5244.450911,937.9513612,12,197,0,1,0,0,0,0,23
39,1810,2410.325192,718.1163193,3,161,0,0,0,0,1,0,20
6,1008,3087.57646,459.8300646,9,194,0,0,0,1,0,0,32
102,237,1797.196305,864.6800785,12,98,0,1,0,0,0,0,26
16,1036,4789.281177,662.2385788,28,184,1,0,0,0,0,0,21
81,3194,5561.247396,823.7692995,18,119,0,0,0,0,0,0,32
139,198,6254.045906,1027.922258,37,61,1,0,0,0,0,0,9
134,3645,6283.913764,625.7099119,13,66,0,1,0,0,0,0,6
137,315,6532.797423,293.4577335,8,63,0,0,0,0,0,1,2
16,2239,6470.512873,903.6473179,8,184,0,0,0,0,0,1,40
125,869,108.6272275,307.1979914,28,75,1,0,0,0,0,0,24
52,167,1163.696895,744.0744216,18,148,0,0,0,0,0,0,7
31,271,6115.208798,242.9405355,37,169,1,0,0,0,0,0,38
151,3252,2607.756163,270.9802918,32,49,1,0,0,0,0,0,44
104,3341,4667.650048,1027.329255,22,96,1,0,0,0,0,0,22
100,1723,2995.134229,923.7399029,29,100,1,0,0,0,0,0,34
2,2680,5106.863042,941.9661233,43,198,1,0,0,0,0,0,18
41,1426,637.2993533,979.6733645,14,159,0,1,0,0,0,0,26
34,2097,4597.052767,672.9237071,31,166,1,0,0,0,0,0,11
32,527,1221.629371,796.438102,40,168,1,0,0,0,0,0,44
140,2216,3554.501628,206.9235117,38,60,1,0,0,0,0,0,35
83,1762,5741.802917,1038.733529,21,117,1,0,0,0,0,0,39
16,1348,2815.472011,329.1874896,3,184,0,0,0,0,1,0,33
75,351,3947.481713,1000.296657,21,125,1,0,0,0,0,0,32
139,776,3140.912676,747.3952053,27,61,1,0,0,0,0,0,31
52,1034,967.6947617,491.5603742,17,148,0,0,0,0,0,0,3
101,1745,4013.583629,451.8359813,27,99,1,0,0,0,0,0,39
133,1414,1763.600168,1044.737611,15,67,0,1,0,0,0,0,28
62,2251,1813.313919,844.8558416,17,138,0,0,0,0,0,0,41
43,2854,5759.261064,277.2664977,17,157,0,0,0,0,0,0,19
141,1895,4769.267732,608.0287339,31,59,1,0,0,0,0,0,27
43,3762,4388.310467,285.5368569,29,157,1,0,0,0,0,0,13
120,701,1609.997393,778.727507,17,80,0,0,0,0,0,0,20
47,2691,1141.606439,593.6190111,43,153,1,0,0,0,0,0,32
42,3826,4981.562631,352.8218233,17,158,0,0,0,0,0,0,37
132,942,1342.374075,420.6236738,41,68,1,0,0,0,0,0,27
99,3716,3711.152477,269.407583,6,101,0,0,0,0,0,1,32
105,2816,6346.123341,123.3148136,29,95,1,0,0,0,0,0,10
34,1403,6083.341417,388.7267617,35,166,1,0,0,0,0,0,42
6,3001,5932.049452,575.8384991,35,194,1,0,0,0,0,0,27
83,3116,5326.774319,694.1868472,20,117,0,0,0,0,0,0,20
126,3032,5928.09408,932.7704922,30,74,1,0,0,0,0,0,22
59,2377,1367.924393,869.3747578,23,141,1,0,0,0,0,0,9
120,907,4174.01343,859.4899567,22,80,1,0,0,0,0,0,44
136,3253,5680.350718,994.8723647,10,64,0,0,0,1,0,0,33
19,2276,5836.276679,705.9589362,17,181,0,0,0,0,0,0,36
7,110,1535.068375,206.7710588,25,193,1,0,0,0,0,0,15
74,2883,5683.500631,897.671552,23,126,1,0,0,0,0,0,44
71,3231,4278.36469,642.5151615,14,129,0,1,0,0,0,0,8
106,638,524.9857744,310.2010611,33,94,1,0,0,0,0,0,40
52,2423,2350.905078,163.4390694,35,148,1,0,0,0,0,0,6
75,2621,1169.389137,1060.460702,38,125,1,0,0,0,0,0,21
36,480,642.9302625,544.0152539,4,164,0,0,1,0,0,0,23
142,276,4496.23125,875.919078,2,58,0,0,0,0,1,0,42
43,3734,1234.647908,748.6423982,14,157,0,1,0,0,0,0,27
127,858,185.7584152,71.48408619,3,73,0,0,0,0,1,0,28
122,1624,4749.29823,974.9237578,13,78,0,1,0,0,0,0,26
119,2409,2101.84042,335.3793332,25,81,1,0,0,0,0,0,30
6,2971,366.9652417,34.16547916,31,194,1,0,0,0,0,0,35
43,2565,1323.688398,798.9479095,31,157,1,0,0,0,0,0,34
35,987,1752.615924,11.95635383,22,165,1,0,0,0,0,0,7
64,3357,2994.462836,203.7080217,26,136,1,0,0,0,0,0,1
53,55,5194.351206,706.0465827,32,147,1,0,0,0,0,0,8
63,3474,6259.220166,988.3423523,17,137,0,0,0,0,0,0,28
60,3620,261.8901568,42.08397598,32,140,1,0,0,0,0,0,27
26,3216,4929.894802,943.4950174,1,174,0,0,0,0,1,0,36
2,3223,4627.174501,645.5123825,1,198,0,0,0,0,1,0,34
52,2770,148.915512,53.59468803,3,148,0,0,0,0,1,0,37
128,993,4399.940835,161.6252369,41,72,1,0,0,0,0,0,33
23,1659,2858.595764,43.5411754,24,177,1,0,0,0,0,0,29
16,2187,1833.036097,314.2113089,28,184,1,0,0,0,0,0,42
5,160,2739.854693,878.3884664,29,195,1,0,0,0,0,0,30
61,2808,5387.460769,453.0681997,7,139,0,0,0,0,0,1,12
130,1510,736.7811819,57.95292485,4,70,0,0,1,0,0,0,3
75,1506,6322.786059,834.7369948,33,125,1,0,0,0,0,0,23
132,1137,6081.659327,1096.422909,23,68,1,0,0,0,0,0,41
5,3674,1650.702167,57.70783995,37,195,1,0,0,0,0,0,36
110,1002,2454.277788,111.6041111,22,90,1,0,0,0,0,0,44
15,238,4404.951696,419.588499,16,185,0,0,0,0,0,0,35
83,268,2999.008917,885.7691396,22,117,1,0,0,0,0,0,14
3,3217,6262.813924,327.7188514,16,197,0,0,0,0,0,0,23
59,3014,5285.152716,387.8941531,2,141,0,0,0,0,1,0,7
118,1200,5588.483389,887.2261241,34,82,1,0,0,0,0,0,11
102,639,178.6587984,727.2607343,22,98,1,0,0,0,0,0,23
149,44,3785.063517,956.5442721,38,51,1,0,0,0,0,0,42
147,3896,3949.186809,125.1704939,3,53,0,0,0,0,1,0,10
93,870,4058.199134,851.4344727,31,107,1,0,0,0,0,0,28
55,2482,1006.53722,457.8499463,16,145,0,0,0,0,0,0,15
112,125,199.8286922,138.3272144,31,88,1,0,0,0,0,0,7
94,2725,1134.680529,608.3590104,26,106,1,0,0,0,0,0,25
47,643,4491.160568,284.1964861,35,153,1,0,0,0,0,0,33
99,2029,4344.591266,51.25885156,12,101,0,1,0,0,0,0,24
128,3379,2600.141536,791.1401189,29,72,1,0,0,0,0,0,11
137,1439,3014.199363,592.6910775,25,63,1,0,0,0,0,0,31
7,916,717.4715401,793.8586636,10,193,0,0,0,1,0,0,38
134,2803,2591.952163,92.22668167,35,66,1,0,0,0,0,0,40
79,2985,6141.696928,442.0340941,18,121,0,0,0,0,0,0,16
93,2810,5673.867996,376.6155316,1,107,0,0,0,0,1,0,24
40,1872,1939.077277,920.6516801,8,160,0,0,0,0,0,1,34
46,3214,4517.059917,866.644824,30,154,1,0,0,0,0,0,10
122,1396,3082.363555,296.4178638,38,78,1,0,0,0,0,0,27
7,124,5283.236768,157.797419,44,193,1,0,0,0,0,0,21
27,384,4187.975435,678.9537797,32,173,1,0,0,0,0,0,40
71,2002,5320.729614,102.9761237,8,129,0,0,0,0,0,1,40
49,2059,3085.217869,1054.301161,11,151,0,1,0,0,0,0,36
54,3012,1441.212353,612.7434513,25,146,1,0,0,0,0,0,40
32,2975,496.7116829,273.634202,37,168,1,0,0,0,0,0,17
28,2426,1632.166778,729.6569336,41,172,1,0,0,0,0,0,30
96,2038,2970.92382,6.977692237,38,104,1,0,0,0,0,0,22
20,2240,466.5733882,138.1098898,6,180,0,0,0,0,0,1,32
152,3369,2290.462122,254.9666363,43,48,1,0,0,0,0,0,33
94,577,4997.962181,984.464525,15,106,0,1,0,0,0,0,11
2,1484,4252.77046,164.9023423,32,198,1,0,0,0,0,0,11
129,3487,644.8771338,846.4898734,30,71,1,0,0,0,0,0,29
134,606,1287.97576,192.8359544,28,66,1,0,0,0,0,0,43
123,1383,4584.227284,389.5623305,24,77,1,0,0,0,0,0,7
11,2923,5373.834378,187.4802112,2,189,0,0,0,0,1,0,38
22,889,5829.207804,493.4790473,23,178,1,0,0,0,0,0,39
32,954,4803.941729,900.3125756,12,168,0,1,0,0,0,0,32
33,3098,4873.00394,363.7767891,7,167,0,0,0,0,0,1,30
18,3549,5023.54707,872.3370575,13,182,0,1,0,0,0,0,10
59,234,3341.954644,326.7053222,11,141,0,1,0,0,0,0,4
40,1848,5550.434675,776.2939335,39,160,1,0,0,0,0,0,6
16,2028,453.5505751,689.1832287,14,184,0,1,0,0,0,0,3
9,1455,1152.293455,778.3405126,34,191,1,0,0,0,0,0,43
14,1275,579.2238162,700.4662678,42,186,1,0,0,0,0,0,40
87,786,1087.440353,1078.666135,15,113,0,1,0,0,0,0,20
52,2288,4012.943403,1019.545016,4,148,0,0,1,0,0,0,27
37,1471,3165.178596,577.1457867,42,163,1,0,0,0,0,0,37
142,70,1223.26003,741.2198647,34,58,1,0,0,0,0,0,10
149,3108,3189.229855,823.8645068,21,51,1,0,0,0,0,0,39
29,1564,3142.59524,716.7392357,35,171,1,0,0,0,0,0,22
59,1186,596.9650197,884.9293377,21,141,1,0,0,0,0,0,8
108,282,2177.578567,78.8871301,11,92,0,1,0,0,0,0,16
13,3209,2768.354204,980.3095432,2,187,0,0,0,0,1,0,32
132,2269,6435.995864,479.1476379,40,68,1,0,0,0,0,0,22
97,2737,1230.260867,918.3838754,25,103,1,0,0,0,0,0,20
44,3297,5377.165073,494.2629153,32,156,1,0,0,0,0,0,38
48,3794,821.730934,427.2436392,44,152,1,0,0,0,0,0,30
51,3263,5208.133079,716.7915732,34,149,1,0,0,0,0,0,6
98,1287,4044.505985,982.3843318,4,102,0,0,1,0,0,0,44
127,2829,841.2621045,238.0158807,15,73,0,1,0,0,0,0,20
49,2544,2925.047436,691.0616207,43,151,1,0,0,0,0,0,25
125,84,1924.719156,35.69752276,1,75,0,0,0,0,1,0,4
104,817,1367.686447,186.8685794,9,96,0,0,0,1,0,0,6
82,2677,2409.038277,606.7470581,31,118,1,0,0,0,0,0,10
9,634,4826.247124,646.4738177,26,191,1,0,0,0,0,0,34
68,2042,58.68668921,556.5376059,28,132,1,0,0,0,0,0,22
9,1741,6330.774655,766.6001884,3,191,0,0,0,0,1,0,8
117,2211,5681.878123,918.1358106,6,83,0,0,0,0,0,1,13
144,3411,4844.606551,204.1250353,41,56,1,0,0,0,0,0,23
39,705,1861.846063,690.036727,38,161,1,0,0,0,0,0,44
6,1129,5448.876382,740.4564207,3,194,0,0,0,0,1,0,24
148,3849,3140.685974,474.0572278,12,52,0,1,0,0,0,0,37
101,1901,5849.181928,782.5579068,23,99,1,0,0,0,0,0,36
22,168,786.1881214,760.7078528,6,178,0,0,0,0,0,1,5
94,3100,5747.29742,628.0828943,2,106,0,0,0,0,1,0,13
81,2365,3185.720802,206.7294889,29,119,1,0,0,0,0,0,4
9,3144,2841.823614,284.474175,3,191,0,0,0,0,1,0,16
55,662,5357.491552,744.3471599,32,145,1,0,0,0,0,0,13
51,3046,1295.489742,53.1420353,4,149,0,0,1,0,0,0,27
82,2132,5666.030866,308.5996614,27,118,1,0,0,0,0,0,8
36,701,292.2646846,777.602529,19,164,0,0,0,0,0,0,2
118,3475,4591.931014,155.666405,4,82,0,0,1,0,0,0,44
118,1059,5447.694427,851.2082531,44,82,1,0,0,0,0,0,28
129,3525,4917.670018,845.27703,3,71,0,0,0,0,1,0,9
67,2621,1262.775926,289.5419554,42,133,1,0,0,0,0,0,10
96,822,5032.287679,963.7280641,7,104,0,0,0,0,0,1,29
10,3817,6327.328705,185.1456869,29,190,1,0,0,0,0,0,9
119,713,3912.418963,31.34704447,41,81,1,0,0,0,0,0,11
135,2249,5982.092893,589.3978775,11,65,0,1,0,0,0,0,34
109,1823,1413.794629,764.1344397,19,91,0,0,0,0,0,0,12
113,1578,2604.754116,1024.965219,18,87,0,0,0,0,0,0,14
30,2945,2280.056889,621.8895248,16,170,0,0,0,0,0,0,41
145,1453,551.2215678,280.7746382,19,55,0,0,0,0,0,0,1
107,2263,511.0076799,369.0691777,43,93,1,0,0,0,0,0,9
42,3700,2383.060683,600.6948222,15,158,0,1,0,0,0,0,32
58,3383,3942.653453,394.4946168,28,142,1,0,0,0,0,0,40
39,2029,3134.577603,908.3091722,1,161,0,0,0,0,1,0,11
65,481,669.1953034,329.1691704,10,135,0,0,0,1,0,0,9
139,1413,3847.814369,340.424852,11,61,0,1,0,0,0,0,34
15,1042,6385.852612,439.5626652,27,185,1,0,0,0,0,0,29
87,2497,1915.963585,755.994838,25,113,1,0,0,0,0,0,9
83,1889,1386.781052,84.31535149,4,117,0,0,1,0,0,0,39
80,3231,5299.014079,727.2687954,20,120,0,0,0,0,0,0,30
51,2032,5142.349118,662.0715606,9,149,0,0,0,1,0,0,27
14,1707,5437.04127,196.0424943,28,186,1,0,0,0,0,0,40
111,1609,5327.388848,919.5335661,9,89,0,0,0,1,0,0,3
95,1596,1506.474177,681.903832,8,105,0,0,0,0,0,1,34
31,2712,1400.672094,721.2325851,36,169,1,0,0,0,0,0,13
149,736,3654.361088,563.3540186,7,51,0,0,0,0,0,1,32
112,3576,1222.429815,741.1925476,3,88,0,0,0,0,1,0,15
88,3401,1758.178577,1002.928232,32,112,1,0,0,0,0,0,38
117,2299,1631.94783,256.404932,17,83,0,0,0,0,0,0,2
150,3435,3082.723651,749.7263716,35,50,1,0,0,0,0,0,35
119,50,5148.810472,225.0019805,34,81,1,0,0,0,0,0,43
